sale_date,product_id,product_name,product_category,product_subcategory,unit_price,quantity_sold,sale_country,sale_city
1986-06-05,2647554,particular,I,material,743.53,70,Bouvet Island (Bouvetoya),Beverlytown
1980-11-20,7246532,plan,positive,five,28.13,15,Congo,New Alexamouth
2010-11-16,4787959,middle,mouth,police,550.06,78,Palau,West Daniel
1976-01-04,1745921,require,avoid,never,865.86,90,Kazakhstan,Sullivanview
1988-01-28,8751335,main,become,look,316.71,80,Morocco,Rebekahport
2006-10-30,6481794,camera,describe,investment,826.66,4,Ukraine,North Allison
1996-02-12,8166873,one,leader,development,118.47,87,Nigeria,Greeneview
1981-09-19,6989864,whose,use,argue,235.47,90,Cocos (Keeling) Islands,Michelechester
2010-07-24,1287381,us,tell,medical,674.76,36,Western Sahara,Gailburgh
1975-07-18,751752,kind,great,red,685.3,57,Maldives,Bryantshire
1979-12-20,9640465,describe,play,center,814.55,4,Peru,Lake Garychester
2020-04-09,7512178,teach,agree,draw,608.79,59,Korea,West Craig
2014-07-20,632571,lead,amount,expert,791.77,55,Moldova,Deckermouth
1986-08-22,1607898,series,home,product,764.55,54,Israel,South Stanley
2013-06-15,6053565,college,why,day,492.43,68,Madagascar,Josehaven
1993-01-18,948703,training,cut,type,606.74,97,United States of America,Josephstad
2011-10-10,7499513,dinner,season,hope,936.0,54,Sweden,Garrettchester
1990-06-08,2032231,several,impact,modern,798.84,51,Guernsey,West Patricia
2016-01-30,8011918,suggest,data,happy,179.9,30,Puerto Rico,Carriefurt
1984-06-10,7282980,might,offer,suddenly,444.16,28,Burkina Faso,Lopezhaven
1972-03-27,3452954,pattern,pressure,number,728.19,75,Andorra,West Patrickborough
2019-01-19,4357975,writer,strategy,someone,629.16,71,Tonga,New Rachel
2022-08-21,2927110,theory,kind,occur,349.49,96,Tokelau,Port Lauramouth
1974-03-20,5107697,act,nothing,middle,175.13,86,Trinidad and Tobago,North Ericchester
1970-05-15,1798051,election,to,town,67.75,97,Netherlands Antilles,Williamborough
1996-09-25,4305736,ask,particular,skin,352.67,61,Somalia,West Jessicaland
1994-01-08,9200734,soon,short,particular,233.87,34,Nepal,East Stephanie
2014-03-09,4976580,red,building,your,398.5,17,Sweden,Lake Caseymouth
1981-08-10,7424365,course,early,green,565.86,20,Jordan,North Luis
2003-04-03,6469099,site,capital,speak,911.07,31,Thailand,Tarashire
2016-08-04,9802049,conference,thus,away,346.52,23,Lebanon,South Erinstad
2003-06-04,6372754,gas,turn,plan,858.53,16,Belize,Lake Michelleport
2015-10-16,6539644,agreement,vote,rate,943.14,97,Northern Mariana Islands,Markbury
2008-12-10,2031873,find,under,simple,212.13,5,Fiji,Chavezville
1971-12-31,3551765,onto,politics,increase,498.48,29,Namibia,Port Jamesburgh
1990-11-26,2164650,federal,respond,anything,361.52,7,Hungary,West Tiffany
1980-08-26,5506796,time,point,accept,533.71,57,Turks and Caicos Islands,Emilyborough
1978-01-31,4335954,enter,miss,rock,64.65,37,Nauru,South Richardmouth
1973-06-03,1478384,really,season,certainly,179.67,25,Kyrgyz Republic,Morrisborough
1994-03-11,232596,allow,participant,partner,183.09,50,Mauritania,West Christopher
2005-06-20,8044693,model,growth,site,345.96,20,Kazakhstan,Westberg
1978-04-25,4789630,board,significant,light,301.39,43,Saint Martin,South Jamie
2008-09-27,5414264,story,senior,fast,650.16,44,Oman,New Carrie
2005-08-29,3746251,lead,she,former,819.91,61,Montserrat,Joshuachester
2019-09-04,2527306,could,community,yes,441.79,69,Sudan,Kristinfurt
2016-03-31,1244465,political,beat,nor,436.44,24,Mauritania,Parkerstad
1993-06-12,4421021,standard,apply,sense,107.35,71,Ghana,Gibsonstad
1985-02-09,3173322,around,international,pattern,112.42,13,Mali,Taylorchester
1995-08-09,4403672,reason,leader,individual,342.33,86,United States Minor Outlying Islands,Singhbury
1988-07-05,8483891,plant,computer,focus,272.51,44,Bahrain,North Bobby
1971-10-03,1507644,PM,bad,dream,806.04,83,Palau,Johnsonbury
2008-09-16,8729799,politics,enter,baby,625.04,4,Poland,Port Jameschester
1976-01-03,9631921,smile,foreign,effort,246.55,97,Estonia,East Georgeview
1986-03-19,5402146,federal,door,onto,515.4,39,Marshall Islands,Amystad
1999-12-17,8540574,imagine,pull,customer,844.87,24,Rwanda,Williamsmouth
1978-03-26,5439724,hand,assume,personal,229.19,12,Congo,Dominguezbury
2021-08-06,4689737,sometimes,strategy,art,348.35,64,Papua New Guinea,Lisaville
1979-11-28,9328201,food,run,apply,689.67,37,Luxembourg,Melissamouth
2016-02-09,3487083,keep,style,indicate,449.52,45,Netherlands Antilles,East Alexandra
1981-02-26,3860,agent,even,eat,640.8,12,Afghanistan,East Christinemouth
1991-11-23,6806179,table,Democrat,notice,594.98,66,Jamaica,Heatherberg
1983-11-19,1157680,me,guy,customer,246.56,21,Kazakhstan,West Marcusfort
1974-08-01,5543034,pretty,choose,specific,318.49,52,Zimbabwe,West Amy
1981-10-26,2518999,Democrat,light,likely,688.19,16,Bahamas,Jonesside
2009-12-28,9922582,expert,plan,security,174.79,80,Serbia,Elizabethville
1980-11-25,284926,will,less,administration,856.44,96,Georgia,West Danielstad
2016-07-18,1777965,already,old,structure,852.72,31,Sudan,New Jeffrey
2004-10-01,2397255,team,one,film,664.47,8,Saint Kitts and Nevis,Karenview
2008-12-20,6447963,area,past,especially,415.66,87,Nepal,Lake Michael
2003-04-17,1918068,institution,total,last,151.81,16,Moldova,Josephton
2006-06-01,132388,strong,race,world,720.25,20,Antigua and Barbuda,Matthewstown
1993-02-14,6990753,season,left,lose,683.11,41,Belize,New Jose
2009-10-26,4213631,benefit,accept,human,394.58,44,Antigua and Barbuda,West Ashleyton
1998-10-08,6883107,somebody,worker,admit,499.05,54,Tunisia,New Roger
2005-02-02,944164,make,religious,morning,272.22,3,Peru,Adrianfort
2020-10-15,6132424,certainly,adult,form,442.44,35,Argentina,Kellifurt
1985-12-18,6833259,offer,stand,wide,832.78,7,Dominica,Port Robert
2023-06-24,8999631,whole,then,such,951.11,98,Saint Helena,Henryton
2013-02-22,178460,loss,coach,kitchen,728.74,58,Somalia,West Matthewfurt
1972-12-06,8278205,area,including,group,21.61,11,Bahrain,Wendyburgh
1973-08-10,5955284,maybe,development,treat,222.34,80,Palau,Thomasfort
2010-10-18,8492617,able,result,stand,385.07,96,Somalia,East Thomasside
2002-03-04,8555036,know,reveal,difficult,422.18,20,Jamaica,New Tracyshire
1994-03-30,3998879,almost,concern,role,306.22,65,Kazakhstan,South Johnmouth
1978-08-26,6613803,page,everything,prevent,985.02,68,Japan,Longtown
1987-11-02,1203775,rather,arm,agreement,803.75,64,United States of America,Port Sandraside
2017-11-23,8015620,own,east,part,586.34,94,Solomon Islands,West Matthewland
1993-08-06,2025845,indeed,final,run,322.26,33,Chile,Port Johnnybury
2001-01-01,6003011,drive,recent,owner,947.65,1,Indonesia,Ryanville
1985-03-15,9097381,sit,certain,sign,740.6,63,Australia,New Sarah
1991-09-02,1338569,behavior,realize,movie,615.96,41,Barbados,South Erica
1980-09-14,236076,cup,his,often,442.13,76,Saint Martin,Johnsonborough
1971-11-21,1097431,present,chance,prepare,909.85,34,Seychelles,West Darrenfort
1985-05-16,6140093,product,chair,game,512.4,35,Saint Lucia,Kellyshire
1981-04-17,4550041,home,ago,yeah,662.74,62,Malawi,West Derekhaven
1991-12-06,7452486,second,lead,film,256.01,37,Singapore,South Rickyburgh
2001-05-15,2776190,senior,in,per,741.48,27,Belgium,Lake Kevinside
1999-12-01,8831447,couple,according,paper,970.64,28,Canada,North Brianhaven
2013-11-11,7221702,become,around,billion,472.7,100,Cape Verde,East Valerie
1998-10-14,475178,can,production,get,747.06,90,Turkey,Steveside
1981-03-28,3717723,food,test,yes,590.94,68,United States Virgin Islands,Barbaramouth
2014-03-07,8722662,reality,push,answer,797.3,21,Japan,West Christinaside
1993-10-12,1314857,look,tree,middle,404.12,54,Costa Rica,Salazarburgh
1990-06-07,6815394,no,bag,if,932.45,30,Barbados,Taraberg
2012-10-23,8176451,bar,anyone,run,430.07,81,Bahamas,North Markport
1979-03-01,1187514,crime,arm,speech,873.23,97,Netherlands Antilles,New Zachary
2011-06-23,3366641,whole,yet,third,396.85,51,Cyprus,Mckinneyport
2002-07-28,2143839,perform,admit,police,799.9,39,Iran,Lake Cindyton
2019-04-09,4336559,way,case,water,424.54,40,Libyan Arab Jamahiriya,East Kennethstad
2003-06-30,2888170,use,later,toward,875.77,34,Saint Lucia,Smithton
1979-08-18,7366803,audience,authority,standard,597.78,35,Andorra,Franklinborough
2011-02-10,4763206,six,kid,point,82.63,72,Singapore,Jenniferview
2016-09-23,7224952,stay,picture,study,889.55,15,Central African Republic,West Michael
1972-03-29,148014,job,job,day,889.68,73,Costa Rica,Jorgestad
1970-02-25,4977558,across,letter,wind,407.82,81,Burundi,Alexton
2005-05-13,5209302,finally,carry,rich,920.79,85,Peru,North Elizabethfort
1992-05-10,6799248,research,listen,name,643.52,95,Portugal,North Frank
2015-12-11,9044829,different,debate,support,848.67,72,Gibraltar,East Lindsay
2001-09-10,2729060,the,safe,out,124.88,95,Angola,Lake Valerie
2012-02-26,4484488,everyone,seven,specific,814.11,7,Svalbard & Jan Mayen Islands,New Julia
1992-05-22,6406313,less,make,work,901.61,7,Belgium,North Elizabethfurt
2008-04-05,6161840,manage,say,maybe,466.63,96,Cuba,Cynthiamouth
2010-07-05,168780,century,tax,mouth,336.79,95,Barbados,West Justin
1986-07-13,5102776,true,sometimes,assume,180.21,52,France,Kathyland
2009-07-26,8445655,itself,professional,senior,836.78,58,Belize,North Moniqueberg
1970-11-19,2825749,interesting,red,character,421.94,27,Comoros,Loriport
1989-09-12,8601563,factor,professor,natural,90.57,66,Palau,Saundersville
1984-04-30,6123982,take,million,tough,869.2,7,Malawi,Jacobsonview
2010-03-27,3390897,more,anything,subject,744.63,18,Cameroon,Port Sandra
2014-04-28,3483842,everything,certain,attack,997.92,36,Maldives,Larsenburgh
2013-08-09,6462331,bar,process,apply,285.68,12,Korea,Port Javiershire
2013-07-25,4776581,consider,try,year,863.42,69,China,Taylorhaven
2007-11-18,4264253,others,entire,occur,775.81,70,Reunion,Annaview
1977-02-05,7628071,national,first,reveal,447.06,88,Bermuda,Roweton
2003-04-04,2211065,admit,use,he,589.05,16,Georgia,Melissaside
2008-09-27,2192412,whose,health,positive,324.64,39,Bulgaria,Port Christopherland
1986-05-03,4985691,later,technology,teach,484.15,75,Singapore,Carlsonmouth
1984-12-11,2545303,throw,nation,wife,505.56,70,French Guiana,Lake Kara
1987-09-07,9520682,former,a,each,97.44,98,United States Minor Outlying Islands,Port Franciscofort
1987-07-23,1313298,let,staff,probably,282.77,81,Montenegro,Port Amber
1998-06-08,6680274,claim,themselves,full,479.69,98,Czech Republic,Wrightland
1996-02-16,5383413,eat,daughter,pull,774.07,3,Bahamas,Clarkfurt
2009-06-29,8487405,develop,box,various,407.99,64,Ecuador,Grantburgh
2009-12-30,8035992,above,second,hand,819.4,9,Anguilla,West Brooke
1991-11-01,4395509,center,song,arm,188.56,9,Anguilla,Tonybury
1977-02-01,3302143,report,until,past,209.8,84,Puerto Rico,Aaronmouth
1995-07-19,9954361,outside,worker,along,219.5,42,Gibraltar,Taylorchester
1976-05-30,9493320,rule,fire,successful,218.53,31,Turks and Caicos Islands,Gregoryshire
1985-06-22,6565113,our,whose,occur,830.77,29,Swaziland,Hernandezberg
1999-08-30,1727176,where,understand,physical,425.42,77,Montenegro,Martinburgh
2017-02-24,3702508,nice,game,here,343.42,90,Haiti,Port James
2000-09-27,9028896,business,someone,oil,975.42,61,Sweden,East Carrie
1997-04-06,991177,near,evening,family,171.91,36,Honduras,Nancyberg
2013-10-18,343940,decide,cut,perform,821.51,29,Malta,Josephchester
2021-04-06,3578335,skill,fire,drop,828.03,41,Greenland,Port Kevin
1985-05-30,1455305,view,democratic,let,727.13,37,Tonga,South Kristin
1995-05-10,9321233,must,product,green,102.04,33,Indonesia,West Pamelamouth
2010-09-20,4714294,sit,baby,these,385.64,83,Comoros,Caitlinborough
2016-05-20,5278755,suffer,store,each,511.25,69,Nepal,South Karen
2017-11-07,4014490,local,very,beautiful,474.58,75,Estonia,New Samanthamouth
1976-11-15,3650315,accept,include,clear,807.34,92,French Southern Territories,South Tylerbury
1970-06-15,6442638,commercial,professional,local,897.01,55,Kyrgyz Republic,West Chelsea
2021-06-25,8191397,allow,sure,require,618.99,11,Benin,Vargasmouth
1988-09-17,1291303,scientist,live,administration,192.82,77,Sri Lanka,Toddbury
1971-10-03,8479232,explain,pressure,mention,214.07,63,British Virgin Islands,Sabrinachester
1981-11-23,5007346,however,father,fine,370.53,33,Palau,West Dakota
1981-01-12,4100067,with,continue,test,782.65,51,Venezuela,Danielborough
2018-07-16,2151910,each,like,mouth,395.25,95,Gambia,Lake Katiefurt
1990-10-23,7877235,especially,so,kitchen,183.41,84,Singapore,Williamtown
2009-04-24,832647,audience,account,remain,61.25,61,Andorra,West Stevenport
2004-05-14,4815940,agreement,police,plant,176.28,83,Austria,North Williamfurt
1993-05-18,9339558,business,have,hope,961.68,16,Tunisia,Warrenstad
2020-08-13,357760,thousand,back,type,367.6,91,Korea,Martinezbury
1983-01-06,7924686,work,perhaps,city,831.76,83,Zimbabwe,New Julie
1975-11-10,8880630,worker,child,treat,298.08,40,British Virgin Islands,Port Brianburgh
1971-07-10,7445196,travel,skill,nothing,491.41,35,Iceland,Port Scott
1979-12-20,9210783,about,administration,participant,950.51,34,United States Minor Outlying Islands,Tylerton
2010-07-19,2010957,decision,successful,free,44.02,67,Djibouti,North Bridget
2013-08-12,5075692,western,city,thousand,777.36,100,Haiti,Samuelfurt
1989-05-19,5372639,perform,management,home,227.24,55,Iran,Lake Christopher
2001-01-07,3995738,fire,beyond,follow,723.8,3,Jordan,Michellehaven
1986-07-22,8151212,himself,anything,agreement,581.79,14,Paraguay,New Christinestad
2003-05-15,1468221,act,above,kid,217.39,24,Botswana,New Gerald
2021-06-10,5537828,itself,discover,finish,616.74,93,Niger,Lake Michael
2010-01-09,7052128,into,under,then,631.17,100,Saint Lucia,Stewartmouth
1978-11-22,6572511,and,seven,reality,295.34,26,Sri Lanka,West Michael
1984-07-12,1825265,health,show,here,948.24,49,Germany,West Barbaraport
1989-05-08,1819521,feel,mention,Republican,686.69,8,Niger,North Adam
2005-08-13,4214788,present,page,consumer,96.17,18,Vietnam,Port Sandra
1979-12-26,1011477,door,TV,question,316.7,54,Taiwan,Pughland
2023-11-01,7924315,receive,response,save,505.1,67,Lesotho,West Elizabethtown
2019-08-12,699443,study,still,white,239.19,78,Colombia,Smithfurt
2012-03-01,4944865,over,notice,attack,881.02,93,Lithuania,Port Kimberly
2006-09-25,7678374,stand,woman,serious,580.75,21,Jersey,East Yvonneborough
1985-05-09,133472,training,set,Republican,598.77,90,Dominican Republic,Curtishaven
2012-01-14,8123815,list,measure,power,297.24,3,Switzerland,Josephbury
2010-04-29,6987120,natural,then,on,386.07,69,Christmas Island,North Annette
1998-07-14,3305592,particularly,prove,conference,911.14,81,Saudi Arabia,Burnston
1987-11-15,2533991,cultural,music,sister,406.33,93,Guinea-Bissau,South Joshuamouth
1983-11-01,6070219,myself,open,mission,263.48,9,Bangladesh,South Glen
2008-11-19,9292269,benefit,sense,high,404.08,97,Seychelles,Andrewview
1998-01-13,2558024,however,able,add,562.68,2,Northern Mariana Islands,Lake Timothyview
2015-08-13,920167,feeling,citizen,trouble,540.11,16,French Southern Territories,Port Whitney
1993-03-03,8238784,chance,chair,couple,495.31,7,Seychelles,East Waynechester
1982-06-25,3716375,score,finish,hundred,533.75,79,Algeria,Bellbury
1991-07-15,9236392,require,whose,section,957.21,61,Antigua and Barbuda,South Michaelborough
2002-10-07,6671796,between,strong,radio,740.65,18,Guyana,Port Jason
2008-09-04,3373163,notice,father,different,646.77,5,Saint Lucia,West Brianstad
2019-04-24,8445727,statement,likely,particular,808.67,26,Suriname,West Matthew
2019-04-23,6428870,gun,accept,entire,297.38,17,Cameroon,Rosalesview
1990-05-29,7907303,enter,how,start,366.59,76,Lao People's Democratic Republic,Tranview
2005-03-26,1958125,try,common,later,496.33,97,Jersey,West Rachel
2014-03-02,9458657,participant,result,would,997.42,27,Kazakhstan,Port Samuel
1986-01-18,9922817,American,peace,serious,761.99,70,Mauritania,East Tammy
2008-01-17,8649285,memory,sell,rise,613.58,68,Cuba,New Gwendolyn
1982-01-24,3909497,machine,blood,ten,827.9,34,Czech Republic,Stephensfurt
1987-05-28,4656232,simply,woman,image,21.63,55,Indonesia,North Victoriaville
1997-07-25,9218530,best,wind,magazine,461.13,90,Panama,North Hectorchester
2014-05-27,6287085,reflect,camera,thank,784.39,55,Peru,Port Gina
2018-12-22,9501103,some,indeed,economy,75.04,92,United Arab Emirates,North Benjamin
2019-06-01,6207602,college,gun,state,417.44,28,Serbia,Williamsview
2016-11-14,401756,can,reality,represent,84.69,15,Honduras,North Lori
1978-02-12,4253459,explain,various,he,985.91,54,Bahamas,Port Kathleenton
1988-10-22,825920,yeah,there,bank,472.3,46,Barbados,East Michael
1973-08-19,460052,thousand,story,budget,387.64,43,Ghana,North Patriciafurt
1974-11-18,4633737,trial,poor,represent,782.25,73,Gabon,South Saratown
2006-06-01,7735371,begin,central,bad,944.89,13,Guam,Harrisonshire
1986-10-28,5879330,action,sense,during,506.85,62,Gabon,North Maxwellton
2004-10-29,2101085,view,couple,none,437.22,79,Faroe Islands,South Amberton
2009-07-18,6736293,do,well,shake,681.0,36,Eritrea,South Bradleyview
2009-12-17,8232681,sell,summer,white,416.06,96,Tanzania,Lake Marymouth
1989-09-14,8647444,professor,economic,much,357.46,22,Suriname,Lake Lisaberg
1973-12-22,2289377,government,even,market,539.86,28,Anguilla,Reneeborough
1970-05-18,6761434,despite,past,style,492.94,5,Sweden,Ashleyview
2022-03-16,8421372,which,during,really,746.85,39,Bahrain,Williamsberg
2005-12-09,7856150,pattern,painting,nearly,405.4,82,Belize,North John
2004-01-31,1378543,next,member,along,514.43,89,Bouvet Island (Bouvetoya),Port Ruben
2015-04-18,9492313,run,choice,subject,501.71,4,Malta,Frederickfurt
2019-08-06,3854870,remember,relate,likely,914.33,47,United States Minor Outlying Islands,East Ryanside
1970-08-05,8573870,operation,tax,almost,882.09,7,Gambia,North Pamela
2014-12-14,8200353,since,any,support,593.01,45,Gabon,East Sarahstad
1974-06-05,7027876,can,if,PM,611.13,41,Ireland,Amandaborough
1975-02-26,2191481,energy,management,member,222.97,76,Afghanistan,Robertview
2018-05-19,5487721,admit,author,child,932.4,85,Vanuatu,Guerreroborough
2003-06-03,8415181,very,school,lay,283.98,88,Bulgaria,Noahside
2014-06-26,6653218,vote,do,light,246.09,26,Burkina Faso,New Joelchester
1981-06-15,7899472,sometimes,station,create,669.9,49,Guyana,Timothymouth
1972-06-16,6959460,scene,month,myself,484.43,83,Puerto Rico,Vincentton
2014-12-15,2914785,step,good,design,662.3,7,Tokelau,Port Adrian
1984-02-14,5797946,future,decide,trip,302.77,28,Bolivia,North Olivia
2012-05-06,1468337,treat,forward,important,875.49,54,Slovakia (Slovak Republic),Stewartport
1982-01-04,4149134,simply,model,win,895.42,34,French Southern Territories,Rebeccamouth
2021-07-28,4960644,remember,degree,similar,173.41,56,Saint Barthelemy,Lake Laurieborough
1983-04-24,424677,language,Congress,happen,109.87,41,Luxembourg,West Chelseabury
1995-09-14,2351155,police,miss,factor,558.64,75,Cote d'Ivoire,Katherineport
1995-03-06,933197,prevent,although,reflect,263.1,44,Mongolia,Johnberg
1983-05-09,9627607,door,situation,open,726.84,26,Philippines,Brettchester
2009-08-13,7515351,attorney,sister,provide,242.82,17,Guinea-Bissau,New Austin
2007-03-17,1781989,common,conference,party,867.19,28,Oman,Scottbury
2014-05-17,9208239,democratic,around,everything,619.17,56,Azerbaijan,East Darren
1986-06-04,6917634,only,young,make,619.67,71,Bosnia and Herzegovina,Robertberg
1978-05-19,7332091,house,history,food,291.48,8,Latvia,Lake Anthony
1981-10-28,4327293,role,figure,sea,429.21,100,Hong Kong,East Jason
2004-01-16,9410650,tonight,card,goal,441.02,89,Eritrea,West Christopher
2019-08-05,3422022,action,they,training,425.15,94,France,West Kristyfurt
1980-09-05,2354549,table,edge,us,362.94,25,Thailand,Schwartzview
2007-08-05,6991894,close,director,blue,817.53,70,Christmas Island,Coopermouth
1973-10-30,2808964,senior,offer,a,571.95,70,Lao People's Democratic Republic,Hernandezchester
2000-09-18,9268717,of,hair,white,16.59,32,Ecuador,Gregoryfurt
2009-12-29,6781486,writer,adult,talk,574.44,42,Iran,Christophershire
2014-08-25,8597601,third,service,several,336.06,80,Namibia,Elizabethhaven
1980-02-25,3434701,half,central,pressure,506.96,28,Pakistan,New Michaelmouth
1983-05-02,6607500,glass,Democrat,base,526.73,30,Suriname,Burgessshire
2019-06-16,3778168,lawyer,other,admit,943.25,92,Martinique,Lake Michaelborough
1980-12-01,5111194,south,national,approach,525.84,63,Tajikistan,Port Nicholas
1980-11-07,5236614,ability,outside,evidence,835.71,80,Morocco,West Kurtton
2010-09-04,7198656,color,group,everybody,753.25,45,Morocco,New Jillstad
1973-02-25,6741463,deep,over,view,638.14,98,Somalia,Millermouth
1978-05-18,2218694,theory,chair,central,541.42,54,Bahamas,Sharonburgh
1995-03-26,3210075,begin,person,show,432.98,76,Trinidad and Tobago,Davisfurt
2001-03-18,9309623,every,field,spring,364.11,80,Tanzania,Lisaside
1990-03-22,2553009,data,job,finally,563.6,97,Nigeria,South Robertland
2010-08-19,8459118,employee,season,large,809.94,19,Guinea-Bissau,Johnsonton
1997-08-19,9844823,establish,fire,need,405.77,81,Gambia,North Jacobton
1991-11-11,6762764,second,official,compare,303.59,8,Cook Islands,Harrisstad
1980-06-02,8412234,physical,upon,east,372.54,92,Taiwan,Sloanfurt
2016-07-27,3188789,section,one,child,321.61,88,Western Sahara,Mooreville
2017-05-17,1186413,responsibility,pattern,test,703.0,2,Luxembourg,North Jamesville
2004-11-28,3420326,remain,significant,example,483.25,11,Italy,North Jennaside
2016-02-19,348880,collection,budget,commercial,282.83,71,Italy,South Annview
2011-07-02,1660895,receive,hundred,usually,12.19,46,Ecuador,Port Timothy
1980-01-03,5145782,impact,vote,reflect,124.0,55,Gambia,Benjaminchester
1972-06-13,5419991,available,discover,nearly,226.38,63,Montenegro,New Dorischester
2004-08-03,6352373,not,suddenly,only,51.87,85,Papua New Guinea,Jacquelinefurt
2019-12-28,41889,offer,take,student,399.55,93,Bhutan,Thompsonport
2004-12-04,8288872,college,bed,agree,78.39,17,Turkmenistan,Loganburgh
1993-05-27,5852931,do,respond,somebody,272.32,80,Azerbaijan,Ericmouth
1997-03-16,4137128,little,store,music,764.84,18,Antarctica (the territory South of 60 deg S),South Christopher
1974-02-20,338144,late,where,focus,53.16,91,New Zealand,Lake Maryfurt
1979-12-29,5220629,instead,add,be,762.64,52,Botswana,New Kathleen
2017-11-24,4610150,should,especially,any,730.44,16,Cuba,East Corey
2008-09-17,1479264,particular,career,moment,830.88,28,Kuwait,East Lucastown
1995-06-24,3583760,exist,drop,character,803.1,13,Bahrain,East Rebecca
1986-08-20,1677093,indicate,charge,sense,450.23,31,United Arab Emirates,Toddport
1978-09-25,5394935,catch,north,fire,142.47,69,Barbados,East Garrett
1970-08-03,7967333,live,race,nor,171.29,61,Algeria,Port Benjaminborough
1970-03-28,252199,soon,company,development,110.05,3,Uganda,Port Codyview
2024-01-06,4687925,condition,test,south,543.48,13,Saint Martin,West Mariah
2017-06-09,2559842,attention,behavior,although,790.5,12,Faroe Islands,Alecbury
1993-08-30,7022374,hour,chair,concern,746.29,28,Cameroon,Robertside
1992-09-05,2421757,where,heart,eye,543.14,31,Finland,Marcland
2017-04-22,5030144,mission,race,serve,283.91,65,Azerbaijan,North Kristinaton
2008-09-30,8422714,cost,act,such,24.57,75,Myanmar,Bradborough
1987-06-13,8392884,beat,difficult,collection,272.29,80,Papua New Guinea,Nunezland
2008-09-10,5620471,adult,chair,address,507.08,50,Oman,West Brittanychester
2012-04-19,9292587,country,deep,better,419.42,47,Wallis and Futuna,East Courtney
1991-12-29,8138096,system,anyone,happy,653.49,6,Nigeria,Rivastown
2013-11-17,5150282,thank,structure,visit,604.07,15,United States Virgin Islands,South Richardport
2022-04-28,6488985,relationship,always,success,642.6,34,Bahamas,Underwoodtown
1983-07-08,2141038,section,true,arrive,180.51,30,Slovenia,Larrymouth
1990-08-31,6471334,hot,foot,risk,760.26,18,Liechtenstein,Kennedyside
1988-12-02,162374,responsibility,individual,know,956.3,15,Lesotho,Morenotown
2022-01-14,7919242,success,big,then,425.02,96,Uganda,South John
1976-06-11,7208513,third,need,any,572.96,72,Monaco,Morenoview
1983-11-12,4305561,room,teacher,amount,44.24,21,Congo,Lake Raymond
1975-01-11,6679674,friend,hard,that,17.19,100,Jordan,East Ginaborough
2010-12-25,6958454,nature,win,capital,847.28,42,French Guiana,Lake Kristin
2014-01-22,1205378,party,be,speech,965.56,45,Guernsey,Port Brianfort
2022-10-22,4650626,study,although,only,47.17,17,Anguilla,Port John
1989-09-08,2526996,painting,should,after,361.25,35,Costa Rica,Jefferyburgh
2003-10-01,4554868,action,less,run,312.98,11,French Southern Territories,Josephmouth
2009-10-22,6029105,both,fear,authority,113.43,74,Timor-Leste,Lake Justinshire
1975-06-21,6110300,sing,board,meet,630.01,45,Holy See (Vatican City State),Connerside
1996-01-13,1854998,task,east,plant,58.05,36,Heard Island and McDonald Islands,West Johntown
2006-09-30,4239992,close,become,skill,690.21,3,Egypt,West Jodi
1972-11-09,66079,whatever,skin,somebody,506.92,80,Cuba,Henryburgh
1970-05-13,4405204,up,box,base,106.51,55,Martinique,Hoffmanport
1998-12-20,7639257,share,base,western,443.37,35,Cote d'Ivoire,South Sierra
2011-09-17,962727,church,month,list,739.98,18,Kenya,Tylerside
1993-03-09,5287701,including,wear,despite,822.39,53,Madagascar,South Jeffreyberg
1988-03-23,1055603,gas,strong,huge,641.49,87,Libyan Arab Jamahiriya,Williamsbury
2021-11-24,3212154,should,hour,near,255.0,37,Spain,Robertville
2020-12-14,486794,century,maybe,difficult,700.77,31,Zimbabwe,Ianmouth
1991-09-20,8533199,report,success,father,762.92,51,Canada,Port Toniborough
1985-02-04,8247534,care,house,beat,969.9,73,Malawi,Johntown
1974-04-06,9450022,boy,avoid,condition,122.32,13,Saint Vincent and the Grenadines,Walshland
1972-11-07,7169242,space,live,board,650.73,95,Saint Barthelemy,Collinschester
1973-07-06,8536588,partner,I,green,522.95,73,Panama,Holtport
2001-06-23,6159847,we,building,fact,718.88,61,Reunion,North Meganland
2012-09-08,7417537,organization,company,economic,207.47,12,Estonia,Brownberg
1981-04-01,4047894,college,loss,some,124.22,24,Cyprus,Robinsonbury
1995-04-14,1030816,them,reduce,magazine,879.85,54,Lesotho,New William
1998-10-03,9990320,offer,professor,follow,247.85,88,Slovenia,South Andrewborough
1972-05-12,876586,his,mean,gun,308.71,8,Pitcairn Islands,Brandonchester
1975-02-06,6904014,anyone,child,or,578.68,54,Zambia,Donchester
2001-08-02,3948064,network,response,eat,485.74,65,Chad,New Rachelberg
2006-05-22,4228599,concern,sit,computer,75.58,24,Hong Kong,East Christopher
1975-04-22,2179356,suddenly,similar,year,467.29,62,Cote d'Ivoire,Hayesfort
1982-03-19,7846521,western,town,run,804.62,96,Trinidad and Tobago,East Williamfort
1995-09-21,9619655,history,key,want,624.32,75,Malta,Wilsonmouth
2023-06-22,6332538,business,up,several,713.4,75,Bouvet Island (Bouvetoya),North Vanessastad
2006-09-17,9734241,there,beautiful,better,601.17,69,Nauru,Michealfort
1977-03-08,9709679,lot,meeting,government,740.78,66,Germany,Patrickhaven
2023-04-14,190222,on,despite,show,928.35,92,Tanzania,Pattersonview
